,user,song,play_count,total_play_count,fractional_play_count
10744,4468ce74671606114d8fe94ebbd928b9e925d049,SOOXJDU12A8AE47ECB,3,573,0.005235602094240838
20782,2e259fa6ebcc8b4df0ee93b8a9b94f3dce8b4272,SOKUTUM12A6701D9CD,5,428,0.011682242990654205
19957,3b4dcd2b3b07e9c2fd9467c9bcefef64ac779fc4,SOUGMXP12AB017C76C,1,117,0.008547008547008548
25107,2512a3b507a0d6f410b1f7833ad2b989e7234962,SOIIOUS12A8AE47E20,2,231,0.008658008658008658
774,67874d1a189c83326c529e554be6f7acf55effae,SOPUCYA12A8C13A694,1,434,0.002304147465437788
12255,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOTJTQI12A6D4F75A2,9,989,0.00910010111223458
5050,f6ae5e682750e815c1709ca99138d03b039839d6,SONNSYV12A8C146BEC,1,1508,0.000663129973474801
3779,25f83a09541073b1bde62e6e513cb938d3b148de,SOXAQJS12AB018CBF7,2,1334,0.0014992503748125937
18138,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SODGVGW12AC9075A8D,29,3985,0.007277289836888331
32543,68bfa6f926e2b47eefe4ca41a2b1eb7b4d4fc001,SOUOPLF12AB017F40F,8,388,0.020618556701030927
36856,6c6289326f70321f2b3e072daa44819efc55639a,SOLWHSJ12A67AE227B,1,698,0.0014326647564469914
11812,d94c488f5d1d5cf2f15871aaa5f95dc9f319ed80,SONPLUD12A8C13BF4B,10,196,0.05102040816326531
36778,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOYEQLD12AB017C713,1,208,0.004807692307692308
19495,e8b1bfe5ab922211ba3cdb2e98d9c51f718974ed,SOWVBDQ12A8C13503D,12,277,0.04332129963898917
23093,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOWCKVR12A8C142411,1,1172,0.0008532423208191126
29984,ccf165cdbcfb7f555e3a8dbcba4a10a86c92ab97,SOLARJV12AB018306B,8,453,0.017660044150110375
10884,486c99dddf3555a2422a4e122b72f2ad0aed194c,SOBOUPA12A6D4F81F1,29,337,0.08605341246290801
25664,25f202e6e02803d3e2f19fea3f88293e24483196,SOWGXOP12A6701E93A,14,347,0.040345821325648415
36451,f629b337d01f254e0d685ccc66ec2fd5ddba78d9,SOXQYSC12A6310E908,1,258,0.003875968992248062
2720,1820cfffd52cad7b3af398f379524d51579655d2,SOQQQMM12A6310DFCC,3,455,0.006593406593406593
23607,2c2790c0ce23f00f1b642fd356ec6854a133d083,SOLRGVL12A8C143BC3,4,610,0.006557377049180328
19416,2eb0876f28b485ed457921f6514079bf6be1e0cf,SORGVYS12A8AE48882,3,415,0.007228915662650603
18785,99259b34141119e5577009ae478cb9bf3f47f34d,SONQEYS12AF72AABC9,5,311,0.01607717041800643
8107,39d55eedc1948ad9957d08ee36c24a448f804e39,SOVVBPK12A58A810CA,12,125,0.096
34565,c0dc381d5ddf02f5182179c164ca65db6c8f572b,SOUKJBT12A6701C4D6,5,682,0.007331378299120235
14580,91cf50e35e3fa924450d86ecae248b7cea113f0b,SOTORXA12A58A79338,2,257,0.007782101167315175
29692,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOVNVRF12A8C14477B,4,970,0.004123711340206186
16202,934438129c278fe6bb3de6a3275dba13891674ab,SOEGIYH12A6D4FC0E3,7,861,0.008130081300813009
21746,fe8b98246d279f71f7cb0d493cdedce2bbc30aae,SOUVTSM12AC468F6A7,2,378,0.005291005291005291
11799,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOXWYZP12AF72A42A6,1,3661,0.0002731494127287626
31420,93743199681d206189b5288a3cb421970e4cd872,SOUGCDK12AC95F075F,4,220,0.01818181818181818
23478,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOWEHOM12A6BD4E09E,2,550,0.0036363636363636364
19340,726da71c2c2ea119119a7957517fccd028d1be76,SOXMGFH12A6701FF31,1,404,0.0024752475247524753
30331,5588ce55d35d7c70f06e1928ec0967117c5d712b,SOWIYOP12A8C140E73,2,450,0.0044444444444444444
23360,738759001498928d8dcb054cd53a1a0cfc200d36,SOZBZFF12A6310F12D,5,328,0.01524390243902439
23639,2c2790c0ce23f00f1b642fd356ec6854a133d083,SOWEJXA12A6701C574,3,610,0.004918032786885246
26462,8febc928241a0c88adca87a428fe0650e902a683,SOLWHSJ12A67AE227B,3,416,0.007211538461538462
19288,726da71c2c2ea119119a7957517fccd028d1be76,SOTSPVI12A6D4FA446,7,404,0.017326732673267328
33781,1280b7963657a12b28a8ca58bf736ddeb256fda1,SOFVZRE12A8C139783,33,528,0.0625
8233,5e4783b839d270419d7959ad49bd9402f154a7b4,SOPJLFV12A6701C797,1,1182,0.0008460236886632825
3371,952130c8ae0527458c75471812dbb5c506b46d5d,SOEGIYH12A6D4FC0E3,1,307,0.003257328990228013
4643,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOSQIHH12A8C13370B,1,1585,0.0006309148264984228
19530,15e7692a0539b165bbe0dad78dea78e2ba5fb37f,SONDCOR12A8C13BA16,7,177,0.03954802259887006
19502,d608097fba47ad5d96104d40bbf275d2b6e069f7,SOWVBDQ12A8C13503D,1,56,0.017857142857142856
7750,ddf7fe59709fb2341fa93c34910ae2b17a9a5930,SOGPBAW12A6D4F9F22,63,713,0.08835904628330996
35473,2b8b819c92836d86d891d2c41bd25fdffd759898,SOTJQZN12AF72AA288,7,224,0.03125
35166,9bf0c40652e96b5178b552d2b296ec69b75a0b26,SOIEBXT12A8C1341E1,2,389,0.005141388174807198
27396,002b63a7e2247de6d62bc62f253474edc7dd044c,SOUVGJL12AB017FC35,2,686,0.0029154518950437317
4608,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SONIQRE12AF72A2B02,9,1585,0.0056782334384858045
8890,1f91494ea547a8eb6168ba08735a667667c47e04,SOXNYUA12AB017B49B,7,466,0.015021459227467811
33574,18765abd13462c176d9ccc89e71bfc23265dfed7,SOKEYJQ12A6D4F6132,1,126,0.007936507936507936
27141,ca658ff2092285a3fd7f1ccbc54e10211e184f66,SOXEGBZ12A679AE53D,3,606,0.0049504950495049506
34223,f9edc8907be695518817082a224aa43beca7d994,SOXLOQG12AF72A2D55,2,302,0.006622516556291391
29053,e58e9da7ba717f1bc6079626d5513530dd8f9b97,SONOYIB12A81C1F88C,2,935,0.0021390374331550803
10517,49b142551f26ec13c3376b1d5601eff26649927c,SOLRGNF12AB0187CF4,1,311,0.003215434083601286
16722,222542d2ce54e6949f9346d331dd8a028b044826,SOWNIWL12AB017B720,1,307,0.003257328990228013
7180,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOQWZAB12AB017C6F7,1,323,0.0030959752321981426
29836,2b3e60309a89ea57df2f9ffe7dcb5871fcc8bc83,SOTDKEJ12AB0187AAA,1,153,0.006535947712418301
6322,0c68affd09224b5231f656c31aec29505da2f661,SOZOIUU12A67ADFA39,2,349,0.0057306590257879654
26745,18ef1900567a7ade3b085f6d1c6de4ddcef2f3c8,SOVPSKL12A670206B9,3,197,0.015228426395939087
22056,a0513c57fc963efefea9ce3aad2ddeb92dd12ea7,SOUDLVN12AAFF43658,1,150,0.006666666666666667
18868,b493eda768d25cfb48dec2567b0826cdb9f6eef4,SOHTKMO12AB01843B0,1,1730,0.0005780346820809249
24461,0252acdea2a493da2704c23eebaeaa155b18b7d0,SOXERNH12A67AD8642,36,933,0.03858520900321544
33185,a4a068221b97aad518af038628daf1180e30113a,SOWFIFP12A8C13A9EE,5,577,0.008665511265164644
24865,2be94fe8976330172517c748780600f38ff55c2c,SOYGHUM12AB018139C,2,1032,0.001937984496124031
10423,49127655d27dabab3f469bcdd996330fe4f3e210,SOHFJAQ12AB017E4AF,1,1805,0.000554016620498615
26959,ec65de93b89e3301f3479bdaa0a98c0afbd4ffef,SOQLUTQ12A8AE48037,1,138,0.007246376811594203
23872,d2423c01882062ac950909b0ffe96b30e54ab063,SOLRGVL12A8C143BC3,20,2036,0.009823182711198428
36419,f629b337d01f254e0d685ccc66ec2fd5ddba78d9,SOPZKGR12A6D4F3F3A,3,258,0.011627906976744186
1045,6ccd111af9b4baa497aacd6d1863cbf5a141acc6,SODCNJX12A6D4F93CB,8,409,0.019559902200488997
10676,353e70f6690406aad7e51706bfd9df6aaab7ec55,SOZHJKI12A81C2248F,1,287,0.003484320557491289
20472,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOGTDJQ12A8C13324F,2,1024,0.001953125
36918,6c6289326f70321f2b3e072daa44819efc55639a,SOVJHCB12A8AE4636E,5,698,0.0071633237822349575
3015,0a4c3c6999c74af7d8a44e96b44bf64e513c0f8b,SOSNJIT12A8159E8DB,5,643,0.007776049766718507
514,283882c3d18ff2ad0e17124002ec02b847d06e9a,SOXERNH12A67AD8642,1,903,0.0011074197120708748
7699,6a8fb4968a5f3b0a5b3708258e2582f66001b15a,SOREBOB12A6D4F7986,1,684,0.0014619883040935672
27166,67f2478f4356a9be264521f64b56db8de22bc9f5,SOHNVHC12A6D4F95AB,2,879,0.0022753128555176336
13115,a41d3edbc2798b6800fe15845a979150eb244b85,SOVHYVB12A3F1EC277,8,956,0.008368200836820083
15505,b591619dbc25ef7b4451456dd1b01b56033e1d8d,SOCVTLJ12A6310F0FD,9,667,0.013493253373313344
19919,ac4f4bf7db2d60ee8fdb4c382d7cf82ee58a14d4,SOCKSGZ12A58A7CA4B,1,1582,0.0006321112515802782
28071,510f6fb2dcf2aee3a65cbd79fff752e9259f0a13,SOTMLOE12A8C133F15,24,405,0.05925925925925926
1486,9c859962257112ad523f1d3c121d35191daa6d2b,SOLWZVR12AB01849C6,3,703,0.004267425320056899
6505,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SODGVGW12AC9075A8D,8,792,0.010101010101010102
7254,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOWNIUS12A8C142815,1,323,0.0030959752321981426
27527,42ac141a65053a2ba02c5380ccf7975022e307a6,SOYDTRQ12AF72A3D61,5,378,0.013227513227513227
20258,a0169cbcc939f1ef5fded0e109f71525936498cc,SOIMCDE12A6D4F8383,1,459,0.002178649237472767
20365,a0169cbcc939f1ef5fded0e109f71525936498cc,SOZJHUF12A8C13E642,4,459,0.008714596949891068
11255,9560966fa5a7d4785a96b542a4b8a4ce1de4258e,SOIBLKQ12AB0183E85,3,199,0.01507537688442211
14004,42060428606a89dafa75e9311b8e77859766fcb0,SONHWUN12AC468C014,1,338,0.0029585798816568047
16639,53006f973449ada11eb09dee2b39f6a0e80cb286,SOMMONH12A6D4F41CD,5,1006,0.004970178926441352
14020,42060428606a89dafa75e9311b8e77859766fcb0,SOSLZXV12A8C1354C9,2,338,0.005917159763313609
28383,bb0c93f971ee41a7bdfedcd9aad701bfadfca5c8,SOUOEMP12A8C13866E,1,1494,0.0006693440428380187
28949,c6407c06bb11a4fc74b1dbbd4b4474d89581f08b,SOISNSU12AC468C0D8,3,763,0.003931847968545216
16237,934438129c278fe6bb3de6a3275dba13891674ab,SOOABBO12A6701DFDA,1,861,0.0011614401858304297
5669,8ad6a386e7b601c0072c337ec6f86d084d1ba556,SOVGLTY12AF72A39CD,2,226,0.008849557522123894
23584,852e9f7eaca16683424b212a85b7b02ef546353e,SOPCQRT12A8C13B15D,1,42,0.023809523809523808
25781,1a3da397d1e12c93dfcc4dba418432bee5be3dfe,SOWPLVJ12AB0183586,5,735,0.006802721088435374
22628,9c2dfee26bbdd4fb19e9800244bea6e7181caeae,SONQBUB12A6D4F8ED0,4,563,0.007104795737122558
18055,a820826cfe28ac3da72cf5dbfd7a36633837a03a,SOVMSAW12A6D4F95A4,1,354,0.002824858757062147
17439,ab792cde4fb868b3cf232791f173f7fd5e2ee83d,SOJMUUU12A8C137A4F,4,411,0.009732360097323601
4282,e5b1a35349132afe4f96dd6b39cdc4d94031eb1b,SOPPROJ12AB0184E18,21,316,0.06645569620253164
17154,78bf7dff0b700e44aff7c638db71b1a14e43e12e,SORPVUD12A67020454,1,64,0.015625
27013,78ff529b40fa23594d41b0ea65d74083d21474b8,SONEWAX12AB018DD3F,23,411,0.05596107055961071
23686,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOFRCGW12A81C21EA6,2,304,0.006578947368421052
32195,80f3cceeac5a7266b6d3696c04f21925e72bf9f4,SORKDWS12A6701E6D9,10,433,0.023094688221709007
4043,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SOQXNGV12A6701E312,1,265,0.0037735849056603774
17774,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXCUHM12B0B8092BB,1,1903,0.0005254860746190226
25846,486a5615473bfccae823c0538dd22dffbf986ff4,SOIMCDE12A6D4F8383,5,260,0.019230769230769232
11072,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOUSMXX12AB0185C24,2,1025,0.001951219512195122
23057,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOTTGRP12A67ADE985,1,1172,0.0008532423208191126
22971,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOISNSU12AC468C0D8,1,1172,0.0008532423208191126
10281,b0a3d755fe4a6549e241676b0a388e9410749c05,SOTASGN12AC9075A8F,2,1076,0.0018587360594795538
12502,3931fe199c4c42920ed84d72f57196d6c6046878,SOUKXIN12A8C133C7F,1,335,0.0029850746268656717
9150,e04a9e4861256079476c25d655d97c1c5603b3cd,SOWCKVR12A8C142411,10,419,0.02386634844868735
2516,0b19fe0fad7ca85693846f7dad047c449784647e,SOWPRYI12A58A7B51A,3,2177,0.0013780431786862655
33562,22f6aae94643c2cea285413068f80274e7f1f75e,SOZEETS12AC9071BD3,1,1696,0.0005896226415094339
6306,0c68affd09224b5231f656c31aec29505da2f661,SOXGTRO12A8C143454,3,349,0.008595988538681949
15551,b591619dbc25ef7b4451456dd1b01b56033e1d8d,SOWEJXA12A6701C574,34,667,0.050974512743628186
18872,b493eda768d25cfb48dec2567b0826cdb9f6eef4,SOJSTYO12A8C13F200,1,1730,0.0005780346820809249
30895,92227472de1d2ed14725adff31cfa56a3f29047b,SOMXDFJ12AB0183B34,3,110,0.02727272727272727
19262,726da71c2c2ea119119a7957517fccd028d1be76,SOQLFVE12AB017E74E,6,404,0.01485148514851485
3031,0a4c3c6999c74af7d8a44e96b44bf64e513c0f8b,SOURVJI12A58A7F353,2,643,0.003110419906687403
20978,c60ae0b37165937469a3be7a140743d9acb25040,SOAUWYT12A81C206F1,5,143,0.03496503496503497
14828,266d39cb5358ed2b9fded91bebb88e075bcf514e,SOTJDDY12AB017DC5B,29,844,0.034360189573459717
23223,c4ba936dabbf1a09945bc9073126384778075229,SOPPROJ12AB0184E18,8,630,0.012698412698412698
28623,c1255748c06ee3f6440c51c439446886c7807095,SOQWYAQ12A6D4FB9A3,2,1291,0.001549186676994578
9452,113255a012b2affeab62607563d03fbdf31b08e7,SONNSYV12A8C146BEC,1,626,0.001597444089456869
20770,99f86869c18bbd4a181e7d61c413d420323a5bf0,SOXNZOW12AB017F756,2,433,0.004618937644341801
17062,4d905807e921aadd4995b5e3493d6a44863c84e5,SOWNVIV12AB0184846,4,287,0.013937282229965157
9949,4ae01afa8f2430ea0704d502bc7b57fb52164882,SOSUUQF12A6D4F8B2A,2,1386,0.001443001443001443
26574,32059ac26f8d04aac58d7cb013d40a1218a54792,SOPABZM12A6D4FC668,5,311,0.01607717041800643
11850,2a2f776cbac6df64d6cb505e7e834e01684673b6,SOMMKEW12A58A80F00,2,233,0.008583690987124463
33662,36bee226881241a38e3c9997cf0c84e2959035e7,SOVXBOT12A8C136816,1,488,0.0020491803278688526
14095,613081f27b9917e4d0e84639fc02661d809f36e3,SOPUCYA12A8C13A694,30,99,0.30303030303030304
24771,2be94fe8976330172517c748780600f38ff55c2c,SONNSYV12A8C146BEC,1,1032,0.0009689922480620155
17016,4d905807e921aadd4995b5e3493d6a44863c84e5,SOKOXWU12AF72AD1BC,3,287,0.010452961672473868
16375,9381077c40f2fec40abfc95cb7bede3f6969cdbe,SOWSCPW12AB0182803,20,537,0.037243947858473
7771,ddf7fe59709fb2341fa93c34910ae2b17a9a5930,SOPFVER12AB0180FEF,1,713,0.001402524544179523
36156,00fa0c8162aa95341f4da9defede8aae0675d3cc,SOZHJKI12A81C2248F,2,600,0.0033333333333333335
19649,55874081c91a71d9f7a13cd9e9f1538e23874370,SOLGPOU12A58A7EA20,16,1445,0.011072664359861591
1212,6d625c6557df84b60d90426c0116138b617b9449,SOLJWIQ12A6D4FA875,3,1089,0.0027548209366391185
27904,ceac6b2713499c25cf217ec915063de66e26a586,SOYIZSN12A6701E0BB,1,398,0.002512562814070352
16000,119b7c88d58d0c6eb051365c103da5caf817bea6,SOWKVVW12A8AE45E8C,2,2477,0.0008074283407347598
2305,a15075a926c1998d91940f118342ba8356efc7d4,SOXQROF12AB0186B1D,2,512,0.00390625
9880,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOZGDUH12AF72A6DB2,2,748,0.00267379679144385
19670,55874081c91a71d9f7a13cd9e9f1538e23874370,SONNSYV12A8C146BEC,2,1445,0.001384083044982699
18196,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOLLNTU12A6701CFDC,9,3985,0.002258469259723965
35382,0fb08af6e4cd85e39f0c939097792a95be3431ee,SOZVCRW12A67ADA0B7,13,778,0.016709511568123392
19473,2eb0876f28b485ed457921f6514079bf6be1e0cf,SOYONCL12A8C13B9F7,4,415,0.00963855421686747
11247,ff7429bd2788349b026cf8f8a7a4b3f3971a310a,SOYIBFQ12A6701C628,38,303,0.1254125412541254
9450,113255a012b2affeab62607563d03fbdf31b08e7,SONJNEQ12A6D4F9EB6,10,626,0.01597444089456869
29316,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOVIZNF12AF72A710A,1,1205,0.0008298755186721991
27778,dea83a96cb70f382174ebd606774aa1f8d86749a,SOERYLG12A6701F07F,1,42,0.023809523809523808
21822,138d73356c23e6e12aa82fb5dc9225428c196464,SOSZESM12AB01810BF,10,361,0.027700831024930747
9555,113255a012b2affeab62607563d03fbdf31b08e7,SOYYCTP12AB017E29C,6,626,0.009584664536741214
2359,0b19fe0fad7ca85693846f7dad047c449784647e,SOHZPIK12A58A7CCAE,6,2177,0.002756086357372531
14514,281deab3afccc906251ef67a8eda2b9f9baec459,SOWGEWN12A6D4F789B,4,1844,0.0021691973969631237
10527,49b142551f26ec13c3376b1d5601eff26649927c,SONYKOW12AB01849C9,1,311,0.003215434083601286
30205,9784566a61c79b18b5d72584f3cc95ea134d14de,SOWRREB12A6D4FA7CB,2,183,0.01092896174863388
10741,4468ce74671606114d8fe94ebbd928b9e925d049,SONMBPQ12A6D4F95A3,1,573,0.0017452006980802793
8411,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SOSYOHI12A8C144584,3,1060,0.002830188679245283
21539,b8eb72ac5c082e6953254f628978468dc8fa0c94,SOBONKR12A58A7A7E0,1,102,0.00980392156862745
17479,ab792cde4fb868b3cf232791f173f7fd5e2ee83d,SOSUZFA12A8C13C04A,3,411,0.0072992700729927005
26319,860fb8adde6bc5718f49cc995a8655be11c6536c,SOPXLWJ12A8C132639,7,268,0.026119402985074626
14263,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOVQJRY12A81C210C0,3,297,0.010101010101010102
10702,3a34be849c7377037ecb43666ca8aa5988197128,SOTKMXA12A6D4F672F,2,96,0.020833333333333332
14239,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOSBKKN12A8C1384B4,1,297,0.003367003367003367
262,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SONIQRE12AF72A2B02,1,942,0.0010615711252653928
13627,a35cd4647f5eaf7fe9c79adfe8d9ec45b8bf3bd3,SOSJSSU12A6D4F8F41,11,531,0.02071563088512241
27349,002b63a7e2247de6d62bc62f253474edc7dd044c,SOPXKYD12A6D4FA876,3,686,0.004373177842565598
18447,7aea7fc1f48e8f32b403113baec0c0a8c6086ce4,SOZDGEW12A8C13E748,1,108,0.009259259259259259
23847,d2423c01882062ac950909b0ffe96b30e54ab063,SOGPNGN12A8C143969,19,2036,0.009332023575638507
30234,7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOLCKAS12A8C14242A,26,1416,0.018361581920903956
37130,57f7c9671c77f73db905344afc45627cfe5cba77,SOMCMKG12A8C1347BF,12,137,0.08759124087591241
3255,4be305e02f4e72dad1b8ac78e630403543bab994,SOKMHKY12AF72AB079,51,3868,0.013185108583247156
12639,1b7f854554b1720763e7b02470ba8d35b54c4358,SOTMKZF12AB0187412,6,284,0.02112676056338028
24114,2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOTCDXR12A679D7E5E,1,397,0.0025188916876574307
34209,f9edc8907be695518817082a224aa43beca7d994,SOUSMXX12AB0185C24,3,302,0.009933774834437087
3702,25f83a09541073b1bde62e6e513cb938d3b148de,SOPSOHT12A67AE0235,2,1334,0.0014992503748125937
34303,f9cf7849592621b46a793e0f283de8ab48b3d5f8,SOKXYUW12A8C140229,21,65,0.3230769230769231
24788,2be94fe8976330172517c748780600f38ff55c2c,SOPJULC12A6D4F667F,8,1032,0.007751937984496124
5206,edbeebbe98aeceb8d38b1de33ac1b1e201041284,SOWPLVJ12AB0183586,7,180,0.03888888888888889
4,4e11f45d732f4861772b2906f81a7d384552ad12,SOFRQTD12A81C233C0,2,259,0.007722007722007722
21898,5ea28f4b779e99065f325b84cce5b7be855f6e82,SOKOXWU12AF72AD1BC,1,113,0.008849557522123894
25071,47ea89d3c206dc77960177b663e3a21ae39d28a1,SOZDYMX12A58A7D443,1,195,0.005128205128205128
7509,5a828f20d611efe2d818ca48edf3b792f4e69e66,SOPXKYD12A6D4FA876,2,1190,0.0016806722689075631
28742,c1255748c06ee3f6440c51c439446886c7807095,SOZMEWR12A6701EBD9,1,1291,0.000774593338497289
10011,20ad98ab543da9ec41c6ac3b6354c5ab3ca6bc5e,SOLRGVL12A8C143BC3,23,429,0.053613053613053616
15635,b7b27457acf41d121f029edf004247acad3f4b70,SOMGIYR12AB0187973,1,304,0.003289473684210526
34519,91008efedbdb903424a51e3cd18b8b80624dd4f4,SOXXVSU12A8C133445,25,599,0.041736227045075125
2030,82cd7de99ecda208dcd18346892859f35daf0520,SOZVUCT12A8C1424BE,5,261,0.019157088122605363
15309,c47e1a887a1b437dc9acd19af5592c414bb6ca86,SORVYXQ12AB018C994,1,224,0.004464285714285714
34317,99dedd05d478e3aa54b199f4432fcb9907456b34,SOHZPIK12A58A7CCAE,1,498,0.002008032128514056
28859,6c2baa9bfea08ed197d38b9d1606aa5ca57e11ce,SOAUWYT12A81C206F1,27,624,0.04326923076923077
29540,1272d32979a6ecd4f8b48cf25c9738c2298e0b4f,SOZYBGN12A8C13A93C,1,141,0.0070921985815602835
11369,57262c4ed3cb3ed2db7cab8c627091757c6437d8,SOYGHUM12AB018139C,2,28,0.07142857142857142
386,45f06d9d15adbd8575a63e848b1f1c202afbf308,SONIQRE12AF72A2B02,13,640,0.0203125
36175,fbd1b7d1bf19158773820cb45639362347979926,SONYKOW12AB01849C9,28,529,0.052930056710775046
22925,b85e70839fc5b7fd6efe8e152c9e20021157bea3,SOVWADY12AB0189C63,14,608,0.023026315789473683
25061,47ea89d3c206dc77960177b663e3a21ae39d28a1,SOUOEMP12A8C13866E,1,195,0.005128205128205128
23439,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOQWYAQ12A6D4FB9A3,1,550,0.0018181818181818182
34408,99dedd05d478e3aa54b199f4432fcb9907456b34,SOYKNUX12A58A7B1C6,4,498,0.008032128514056224
16591,c4e39863d31ec44b0d6099851e65fdc0c4a0f9d0,SOBOUPA12A6D4F81F1,71,613,0.11582381729200653
6041,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOSJRJP12A6D4F826F,7,1259,0.005559968228752979
7411,e8f6a8d06b0096737dec1a9f44c3d48cd9e5e4b8,SOXDPEP12AB0180E1E,8,231,0.03463203463203463
147,371e9aff6b9f644e7598dbc4dd5640b1544b97f3,SOPXKYD12A6D4FA876,20,423,0.04728132387706856
20325,a0169cbcc939f1ef5fded0e109f71525936498cc,SOVHPUT12A81C22A56,7,459,0.015250544662309368
17764,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWPRYI12A58A7B51A,2,1903,0.0010509721492380452
34540,c0dc381d5ddf02f5182179c164ca65db6c8f572b,SOJTLHS12A8C13F633,7,682,0.010263929618768328
19808,d66c5b1be56e90603867af719662c9ac2efeb9f0,SOOJJCT12A6310E1C0,5,635,0.007874015748031496
1569,9c859962257112ad523f1d3c121d35191daa6d2b,SOWGXOP12A6701E93A,5,703,0.007112375533428165
31409,93743199681d206189b5288a3cb421970e4cd872,SOPQLBY12A6310E992,1,220,0.004545454545454545
10153,f2a03543373cfed80f076f3337360630f084ad30,SOOLWEJ12AB0186DA4,1,847,0.0011806375442739079
24590,991d7734c0de7ba034893145288e55dfa84caea9,SOJEVHC12A8C13C3E5,22,241,0.0912863070539419
34490,91008efedbdb903424a51e3cd18b8b80624dd4f4,SOPXKYD12A6D4FA876,27,599,0.045075125208681135
31220,44bf2bb66daf59a20d7b7df64fda29ec16c74cb9,SOYDOZE12A6701FC22,1,254,0.003937007874015748
4482,dae0bbb6e964a8f5495fa6edfb7321437b28b5a1,SOLWZVR12AB01849C6,47,678,0.06932153392330384
21689,86b32a02bc024a253ca140e2fd17e685607a28ed,SOEGIYH12A6D4FC0E3,14,124,0.11290322580645161
16438,9cc55f495399d3f4ecb309c9eab9ce17250135c5,SONEJIJ12AB0185727,1,269,0.0037174721189591076
29424,20ecc83aa91f1aa3f08ec0e7c21777f8d85ee7e5,SOTXDCY12AF729A39B,2,482,0.004149377593360996
5334,e0314b2a3e48610bedb47f4663916170fb6188aa,SOKNWRZ12A8C13BF62,1,41,0.024390243902439025
14691,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOOWVNN12A8C140775,1,597,0.0016750418760469012
2729,1820cfffd52cad7b3af398f379524d51579655d2,SOSYMSX12A6310DFE2,1,455,0.002197802197802198
14741,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOUVTSM12AC468F6A7,3,597,0.005025125628140704
35111,954469357b2434a20c76e940eca93185141b7f9b,SOXLKNJ12A58A7E09A,1,307,0.003257328990228013
3790,25f83a09541073b1bde62e6e513cb938d3b148de,SOYABSZ12A81C1FEAC,1,1334,0.0007496251874062968
26484,8febc928241a0c88adca87a428fe0650e902a683,SOTHABI12A58A7DACB,1,416,0.002403846153846154
4906,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOOHCUB12A58A7AD2C,1,570,0.0017543859649122807
23536,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOQGVCS12AF72A078D,2,154,0.012987012987012988
34254,bd82eefb8f1ddc894b48ee2baca28c89ff70710d,SOUGLIK12A8C143DF4,2,276,0.007246376811594203
19827,d66c5b1be56e90603867af719662c9ac2efeb9f0,SOWGHHQ12A67021878,11,635,0.01732283464566929
37440,38ae280090905f0778dd40727f89de3380fb2625,SOQJHUW12AB0188A24,1,29,0.034482758620689655
4631,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOQJLWB12A6701E7B3,1,1585,0.0006309148264984228
20347,a0169cbcc939f1ef5fded0e109f71525936498cc,SOXCUHM12B0B8092BB,9,459,0.0196078431372549
11054,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOTNHIP12AB0183131,2,1025,0.001951219512195122
19066,3379f558a480a79694e02d7f5b079f9a647896b6,SOKOXWU12AF72AD1BC,18,1040,0.01730769230769231
32434,bf82fdc9210bdaa712a5e310a35fe9784d5700e4,SOEGIYH12A6D4FC0E3,24,343,0.06997084548104957
